project,organism,organism_subtype,sample_source,full_sample_name,virus_line_no,cell_line_no,exp_no,transfer_no,ngs_date,ngs_instrument,ngs_technology,sample_set_no,sample_date,amplicon,forward_name,reverse_name,extra_base_uuid,base_uuid,used,paired_sample,included
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP100seq07062018,15,4,III,100,07.06.2018,Illumina MiSeq 2,2x250bp,4,05.02.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\15MT4EXPIIIVP100seq07062018_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\15MT4EXPIIIVP100seq07062018_S16_L001_R2_001.fastq.gz,af352fbb-8f76-4c52-aab2-61e3ff87bf12,22c0f0c8-3088-439e-9670-b16a3b645573,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP110seq07062018,15,4,III,110,07.06.2018,Illumina MiSeq 2,2x250bp,5,12.03.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\15MT4EXPIIIVP110seq07062018_S17_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\15MT4EXPIIIVP110seq07062018_S17_L001_R2_001.fastq.gz,e651acfb-1304-4198-92bb-2c85820740ce,6845e627-f66a-408b-a7a4-9402df451118,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP120seq07062018,15,4,III,120,07.06.2018,Illumina MiSeq 2,2x250bp,6,16.04.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\15MT4EXPIIIVP120seq07062018_S18_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20180607_VPIII_70_120_Sample13_16\15MT4EXPIIIVP120seq07062018_S18_L001_R2_001.fastq.gz,590b5192-3eb3-41c6-8192-06c2c662cad0,9571261a-f199-4504-94e3-a654994ee6c4,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP130seq18042019,15,4,III,130,18.04.2019,Illumina MiSeq 2,2x250bp,1,22.05.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP130seq18042019_S13_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP130seq18042019_S13_L001_R2_001.fastq.gz,5e5ec273-1a3b-4cce-a9ed-267d2f9346b1,500a252b-bdd2-480c-a672-4acbc1eb2b34,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP140seq18042019,15,4,III,140,18.04.2019,Illumina MiSeq 2,2x250bp,2,25.06.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP140seq18042019_S14_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP140seq18042019_S14_L001_R2_001.fastq.gz,52496654-9747-44cc-94cb-2b3b20338b89,9d7046cd-9b5c-414f-88f7-d7f6728b20b6,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP150seq18042019,15,4,III,150,18.04.2019,Illumina MiSeq 2,2x250bp,3,30.07.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP150seq18042019_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP150seq18042019_S15_L001_R2_001.fastq.gz,6c65d434-dacb-4e7b-b955-9386648206b4,1a61235b-5379-4d15-aff3-2865ad916f54,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP160seq18042019,15,4,III,160,18.04.2019,Illumina MiSeq 2,2x250bp,4,03.09.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP160seq18042019_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP160seq18042019_S16_L001_R2_001.fastq.gz,7b0ce056-acd1-45bc-9506-d832e4ea13d9,165ba4cb-76f6-4e2f-8f5f-2a7dbd865862,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP170seq18042019,15,4,III,170,18.04.2019,Illumina MiSeq 2,2x250bp,5,08.10.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP170seq18042019_S17_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP170seq18042019_S17_L001_R2_001.fastq.gz,5ff10b7f-4def-4f3c-8dcf-9ec66b79c8b6,f4ae3700-b924-4041-a641-76f070378c6b,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP180seq18042019,15,4,III,180,18.04.2019,Illumina MiSeq 2,2x250bp,6,12.11.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP180seq18042019_S18_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20190418_VPIII_130_180_Cultures13_16\15MT4EXPIIIVP180seq18042019_S18_L001_R2_001.fastq.gz,5e9fab98-7152-4ec9-b59d-94b7beb1704e,783cffd7-a228-4b9d-837d-46055263d7c4,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP190seq10102019,15,4,III,190,10.10.2019,Illumina MiSeq 2,2x250bp,1,17.12.2018,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP190seq10102019_S13_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP190seq10102019_S13_L001_R2_001.fastq.gz,db5dea35-3c8e-414a-9ebc-fe74eacf6513,6081e0bc-882f-48cf-a37a-064d39abde6b,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP200seq10102019,15,4,III,200,10.10.2019,Illumina MiSeq 2,2x250bp,2,25.03.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP200seq10102019_S14_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP200seq10102019_S14_L001_R2_001.fastq.gz,cfa29058-8288-4d83-a14f-02914d2ed871,c97ca786-3bf3-47e7-a738-5becefd3d864,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP210seq10102019,15,4,III,210,10.10.2019,Illumina MiSeq 2,2x250bp,3,29.04.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP210seq10102019_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP210seq10102019_S15_L001_R2_001.fastq.gz,4aceb042-af14-4153-995d-7d4c951a363c,6253b957-a817-4c01-aa05-36fb98c9858c,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP220seq10102019,15,4,III,220,10.10.2019,Illumina MiSeq 2,2x250bp,4,03.06.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP220seq10102019_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP220seq10102019_S16_L001_R2_001.fastq.gz,7810d69c-22df-422c-bfa8-a8d45e53eaf5,aae3308c-f1ce-42c0-9352-fea0bb8847db,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP230seq10102019,15,4,III,230,10.10.2019,Illumina MiSeq 2,2x250bp,5,15.07.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP230seq10102019_S17_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP230seq10102019_S17_L001_R2_001.fastq.gz,d9309773-bb6e-4859-a7b2-d76b75a91c86,906d4ec4-c620-48c5-aea9-89b7d0958f4f,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP240seq10102019,15,4,III,240,10.10.2019,Illumina MiSeq 2,2x250bp,6,19.08.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP240seq10102019_S18_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20191010_VPIII_190_240_Cultures13_16\15MT4EXPIIIVP240seq10102019_S18_L001_R2_001.fastq.gz,55d6a128-cf7a-4685-94df-010d0f0a6f61,017673df-28b5-4f41-bd94-4696746429ee,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP250seq20082020-CL,15,4,III,250,20.08.2020,Illumina MiSeq 2,2x250bp,1,23.09.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP250seq20082020-CL_S13_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP250seq20082020-CL_S13_L001_R2_001.fastq.gz,1c8f6837-3d2f-4b60-827c-087ec0e287b0,daaeb84f-90b7-40ab-ae66-bd1d600a61cc,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP260seq20082020-CL,15,4,III,260,20.08.2020,Illumina MiSeq 2,2x250bp,2,28.10.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP260seq20082020-CL_S14_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP260seq20082020-CL_S14_L001_R2_001.fastq.gz,e359de74-1a6f-48e9-b014-38c651686dff,d86b5e9c-b06d-4f47-9621-d38da702b584,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP270seq20082020-CL,15,4,III,270,20.08.2020,Illumina MiSeq 2,2x250bp,3,02.12.2019,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP270seq20082020-CL_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP270seq20082020-CL_S15_L001_R2_001.fastq.gz,a8688af1-e15c-4867-b411-812380ba757f,31b51fee-6255-4965-ae76-9a2c9d076e6e,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP280seq20082020-CL,15,4,III,280,20.08.2020,Illumina MiSeq 2,2x250bp,4,06.01.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP280seq20082020-CL_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP280seq20082020-CL_S16_L001_R2_001.fastq.gz,1340c71c-d3c2-4eb8-b253-cc536a1e17b6,1942f84c-7157-42c0-81fa-fd578afc031b,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP290seq20082020-CL,15,4,III,290,20.08.2020,Illumina MiSeq 2,2x250bp,5,17.02.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP290seq20082020-CL_S17_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP290seq20082020-CL_S17_L001_R2_001.fastq.gz,0a1d283e-efa6-4f58-aac0-f88a4a9cda99,ebb3d558-72a0-497a-9286-261f23dea10f,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP300seq20082020-CL,15,4,III,300,20.08.2020,Illumina MiSeq 2,2x250bp,6,23.03.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP300seq20082020-CL_S18_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20200820_VPIII_250_300_Cultures13_16/15MT4EXPIIIVP300seq20082020-CL_S18_L001_R2_001.fastq.gz,2bf3845b-0b69-4a6c-8448-e918f5ce67b5,ee664fe6-46d1-4a5b-b40c-bd3375af7f34,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP310seq15102020,15,4,III,310,15.10.2020,Illumina MiSeq 2,2x250bp,1,13.07.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20201015_VPIII_IV_310_330_Cultures13_20/15MT4EXPIIIVP310seq15102020_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20201015_VPIII_IV_310_330_Cultures13_20/15MT4EXPIIIVP310seq15102020_S7_L001_R2_001.fastq.gz,25824168-9e18-4ac5-a1b6-cd7bd18f4cd0,59e2e7a7-a44e-4764-8ba1-dcd9e90df311,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP320seq15102020,15,4,III,320,15.10.2020,Illumina MiSeq 2,2x250bp,2,17.08.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20201015_VPIII_IV_310_330_Cultures13_20/15MT4EXPIIIVP320seq15102020_S8_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20201015_VPIII_IV_310_330_Cultures13_20/15MT4EXPIIIVP320seq15102020_S8_L001_R2_001.fastq.gz,731e0ecc-ad14-48a6-a5a9-e0d04e9cd41f,7dcff999-2f2d-4b3d-8395-427d74b70e5d,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP330seq15102020,15,4,III,330,15.10.2020,Illumina MiSeq 2,2x250bp,3,21.09.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20201015_VPIII_IV_310_330_Cultures13_20/15MT4EXPIIIVP330seq15102020_S9_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20201015_VPIII_IV_310_330_Cultures13_20/15MT4EXPIIIVP330seq15102020_S9_L001_R2_001.fastq.gz,25174d39-b89e-44b8-a50d-198668bb6aa0,be035e09-fd17-474c-ac30-df242eb17377,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP340seq18062021,15,4,III,340,18.06.2021,Illumina MiSeq 2,2x250bp,1,26.10.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP340seq18062021_S13_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP340seq18062021_S13_L001_R2_001.fastq.gz,765efd8b-7895-4e33-bf33-02f6e5de94d0,5ca6f3df-5c61-423d-a10d-be1fa69b36f2,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP350seq18062021,15,4,III,350,18.06.2021,Illumina MiSeq 2,2x250bp,2,30.11.2020,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP350seq18062021_S14_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP350seq18062021_S14_L001_R2_001.fastq.gz,8c9e533e-bbbe-48b1-bf55-e27612f3eb16,75af1090-13c2-4da6-84b8-8db431ffa0be,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP360seq18062021,15,4,III,360,18.06.2021,Illumina MiSeq 2,2x250bp,3,04.01.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP360seq18062021_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP360seq18062021_S15_L001_R2_001.fastq.gz,0b8389c2-f378-4006-89aa-0439b80ef6ee,2eb61b08-50b2-4cb0-8dec-935f838fb60e,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP370seq18062021,15,4,III,370,18.06.2021,Illumina MiSeq 2,2x250bp,4,08.02.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP370seq18062021_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP370seq18062021_S16_L001_R2_001.fastq.gz,4ee29f81-f212-464e-b227-4baf4cef68bb,52f45ef2-1287-4c55-9526-8cc03d568ad1,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP380seq18062021,15,4,III,380,18.06.2021,Illumina MiSeq 2,2x250bp,5,15.03.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP380seq18062021_S17_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP380seq18062021_S17_L001_R2_001.fastq.gz,65064051-3479-4e47-a468-2569c4c04638,a0331721-b82e-4c1a-b434-ef5cc0d90a4d,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP390seq18062021,15,4,III,390,18.06.2021,Illumina MiSeq 2,2x250bp,6,19.04.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP390seq18062021_S18_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20210618_VPIII_340_390_Cultures13_16/15MT4EXPIIIVP390seq18062021_S18_L001_R2_001.fastq.gz,c424c878-4ef6-4120-b4dc-b5c9b4f11fd6,49b13521-306f-4f6d-b3a4-d4cf7f7e4769,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP400seq03062022-KN,15,4,III,400,03.06.2022,Illumina MiSeq 2,2x250bp,1,25.05.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/15MT4EXP3VP400seq03062022-KN_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/15MT4EXP3VP400seq03062022-KN_S7_L001_R2_001.fastq.gz,d8b237d4-e7c7-430c-b672-60c8a7eab1e4,cad821bc-5978-41f6-baab-d94aafb759ae,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP410seq03062022-KN,15,4,III,410,03.06.2022,Illumina MiSeq 2,2x250bp,2,28.06.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/15MT4EXP3VP410seq03062022-KN_S8_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220603_VPIII_IV_400_420_Cultures13_20/15MT4EXP3VP410seq03062022-KN_S8_L001_R2_001.fastq.gz,1ce2208c-47c1-410a-80a9-550e2ced9e54,d6663f28-f76a-4b1d-976b-462de5de77bf,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP420seq08122022,15,4,III,420,08.12.2022,Illumina MiSeq 2,2x250bp,2,02.08.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/15MT4EXPIIIVP420seq08122022_S7_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20221208_VPIII_IV_repetitions/15MT4EXPIIIVP420seq08122022_S7_L001_R2_001.fastq.gz,1c3a332d-f003-42f5-95b0-345efc87ab59,e6acf35d-ecd8-4d3f-8ec3-a932cf5769b6,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP430seq20052022,15,4,III,430,20.05.2022,Illumina MiSeq 2,2x250bp,1,06.09.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP430seq20052022_S15_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP430seq20052022_S15_L001_R2_001.fastq.gz,75a0f2df-0e23-43f5-8267-09ce9e7d2a84,fdc249eb-d295-44da-ae70-f317cf8b10b0,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP440seq20052022,15,4,III,440,20.05.2022,Illumina MiSeq 2,2x250bp,2,11.10.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP440seq20052022_S16_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP440seq20052022_S16_L001_R2_001.fastq.gz,26992ac6-3c31-473f-b32b-c8c0e653ad37,47a54e52-1d88-4853-8639-3393772dfa1a,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP450seq20052022,15,4,III,450,20.05.2022,Illumina MiSeq 2,2x250bp,3,15.11.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP450seq20052022_S17_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP450seq20052022_S17_L001_R2_001.fastq.gz,448e9ef5-bac6-4c53-9d9a-dac48d2bad4b,a5827326-c34f-46b4-b1f7-ef70b69a67b2,T,NA,TRUE
HIV_passaging,HIV-1,B,virus passaging supernatant,15MT4EXPIIIVP460seq20052022,15,4,III,460,20.05.2022,Illumina MiSeq 2,2x250bp,4,20.12.2021,HIV-1. Full-length,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP460seq20052022_S18_L001_R1_001.fastq.gz,\\fs-group\INF_Forschungen\INF_FL_Labor\0_Karin_lab\NGS\ILLUMINA\20220520_VPIII_430_480_90_Cultures13_16/15MT4EXPIIIVP460seq20052022_S18_L001_R2_001.fastq.gz,5784d546-f5c3-439e-9aa7-fdda42148b14,ef9710ab-e390-4041-9ff8-483cb3913a8b,T,NA,TRUE
